PathA,PathB,Similarity,Notebook similarity
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_45.py,88,92
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_46.py,88,75
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_47.py,88,82
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_48.py,88,85
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_49.py,69,89
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_5.py,80,81
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_50.py,91,85
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_51.py,71,92
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_52.py,92,86
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_53.py,93,91
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_54.py,67,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_55.py,89,87
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_56.py,90,73
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_57.py,69,87
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_58.py,69,91
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_59.py,67,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_6.py,80,76
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_60.py,86,83
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_61.py,89,87
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_62.py,89,84
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_63.py,89,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_64.py,68,85
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_65.py,90,42
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_66.py,79,76
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_67.py,67,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_69.py,89,91
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_7.py,89,86
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_70.py,83,81
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_71.py,67,92
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_72.py,94,90
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_73.py,90,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_74.py,80,82
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_75.py,85,79
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_76.py,70,91
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_77.py,67,86
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_78.py,86,90
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_79.py,91,78
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_8.py,89,89
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_80.py,87,80
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_81.py,89,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_82.py,63,77
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_83.py,90,81
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_84.py,88,72
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_85.py,83,68
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_86.py,85,82
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_87.py,89,89
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_88.py,87,85
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_89.py,88,80
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_9.py,67,86
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_90.py,82,75
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_91.py,89,88
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_92.py,64,86
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_93.py,87,67
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_94.py,88,83
./submissions/task01/auto/submission_0.py,./submissions/task01/auto/submission_95.py,92,88
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_10.py,83,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_11.py,86,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_12.py,91,86
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_13.py,83,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_14.py,85,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_15.py,87,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_16.py,97,96
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_17.py,87,85
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_18.py,87,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_19.py,83,71
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_2.py,83,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_20.py,64,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_21.py,88,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_22.py,87,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_23.py,88,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_24.py,88,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_25.py,84,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_26.py,87,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_27.py,61,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_28.py,86,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_29.py,87,85
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_3.py,85,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_30.py,61,77
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_31.py,89,84
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_32.py,85,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_33.py,83,75
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_34.py,84,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_35.py,89,86
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_36.py,88,84
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_37.py,85,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_38.py,60,69
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_39.py,87,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_4.py,82,59
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_40.py,65,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_41.py,66,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_42.py,85,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_43.py,89,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_44.py,68,84
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_45.py,66,85
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_46.py,86,75
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_47.py,84,74
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_48.py,67,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_49.py,87,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_5.py,80,77
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_50.py,87,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_51.py,88,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_52.py,87,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_53.py,65,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_54.py,88,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_55.py,64,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_56.py,85,66
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_57.py,86,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_58.py,89,84
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_59.py,64,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_6.py,77,71
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_60.py,82,76
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_61.py,85,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_62.py,88,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_63.py,88,87
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_64.py,84,77
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_65.py,65,49
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_66.py,76,69
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_67.py,88,77
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_69.py,64,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_7.py,68,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_70.py,78,76
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_71.py,89,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_72.py,69,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_73.py,86,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_74.py,82,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_75.py,63,89
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_76.py,86,82
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_77.py,87,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_78.py,86,80
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_79.py,88,75
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_8.py,84,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_80.py,87,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_81.py,88,87
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_82.py,62,73
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_83.py,87,75
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_84.py,62,77
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_85.py,80,66
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_86.py,83,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_87.py,85,79
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_88.py,88,84
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_89.py,87,83
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_9.py,87,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_90.py,62,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_91.py,86,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_92.py,63,78
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_93.py,86,66
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_94.py,62,81
./submissions/task01/auto/submission_1.py,./submissions/task01/auto/submission_95.py,89,85
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_11.py,65,87
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_12.py,85,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_13.py,81,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_14.py,83,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_15.py,84,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_16.py,62,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_17.py,63,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_18.py,84,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_19.py,79,67
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_2.py,82,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_20.py,62,87
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_21.py,63,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_22.py,84,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_23.py,64,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_24.py,64,87
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_25.py,79,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_26.py,80,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_27.py,79,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_28.py,82,85
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_29.py,85,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_3.py,83,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_30.py,78,74
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_31.py,83,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_32.py,82,86
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_33.py,79,75
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_34.py,82,86
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_35.py,64,89
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_36.py,63,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_37.py,62,71
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_38.py,79,69
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_39.py,86,88
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_4.py,81,62
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_40.py,66,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_41.py,84,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_42.py,83,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_43.py,63,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_44.py,85,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_45.py,64,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_46.py,81,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_47.py,61,74
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_48.py,84,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_49.py,85,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_5.py,75,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_50.py,62,88
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_51.py,64,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_52.py,63,89
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_53.py,83,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_54.py,85,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_55.py,82,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_56.py,82,64
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_57.py,83,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_58.py,85,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_59.py,82,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_6.py,74,69
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_60.py,80,75
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_61.py,82,78
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_62.py,83,85
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_63.py,63,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_64.py,82,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_65.py,63,51
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_66.py,75,72
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_67.py,65,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_69.py,60,78
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_7.py,84,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_70.py,79,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_71.py,63,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_72.py,64,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_73.py,62,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_74.py,81,78
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_75.py,81,78
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_76.py,61,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_77.py,84,79
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_78.py,63,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_79.py,65,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_8.py,83,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_80.py,84,81
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_81.py,63,83
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_82.py,80,71
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_83.py,82,72
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_84.py,82,70
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_85.py,78,65
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_86.py,80,76
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_87.py,82,77
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_88.py,84,86
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_89.py,83,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_9.py,64,82
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_90.py,77,75
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_91.py,62,80
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_92.py,79,75
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_93.py,82,66
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_94.py,61,84
./submissions/task01/auto/submission_10.py,./submissions/task01/auto/submission_95.py,65,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_12.py,89,85
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_13.py,85,85
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_14.py,88,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_15.py,68,83
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_16.py,86,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_17.py,90,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_18.py,90,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_19.py,84,70
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_2.py,87,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_20.py,89,89
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_21.py,90,83
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_22.py,90,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_23.py,91,84
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_24.py,92,91
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_25.py,84,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_26.py,84,79
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_27.py,85,80
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_28.py,88,89
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_29.py,90,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_3.py,87,82
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_30.py,83,78
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_31.py,92,87
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_32.py,87,92
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_33.py,85,80
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_34.py,88,90
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_35.py,93,95
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_36.py,90,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_37.py,87,74
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_38.py,85,71
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_39.py,70,92
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_4.py,86,63
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_40.py,69,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_41.py,91,84
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_42.py,88,84
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_43.py,92,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_44.py,90,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_45.py,91,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_46.py,87,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_47.py,87,77
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_48.py,89,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_49.py,92,84
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_5.py,80,87
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_50.py,90,92
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_51.py,92,86
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_52.py,91,93
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_53.py,89,83
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_54.py,91,84
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_55.py,87,82
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_56.py,88,67
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_57.py,88,85
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_58.py,92,87
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_59.py,88,82
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_6.py,77,72
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_60.py,85,78
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_61.py,88,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_62.py,89,89
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_63.py,91,90
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_64.py,90,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_65.py,67,52
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_66.py,79,75
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_67.py,91,82
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_69.py,65,83
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_7.py,88,87
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_70.py,82,83
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_71.py,92,87
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_72.py,92,88
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_73.py,86,82
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_74.py,86,81
./submissions/task01/auto/submission_11.py,./submissions/task01/auto/submission_75.py,84,80
