PathA,PathB,Similarity,Notebook similarity
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_52.py,60,77
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_53.py,68,59
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_54.py,63,80
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_55.py,72,76
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_56.py,57,77
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_57.py,76,83
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_58.py,60,79
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_59.py,56,79
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_6.py,86,96
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_60.py,74,76
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_61.py,62,83
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_62.py,66,52
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_63.py,78,82
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_64.py,73,79
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_65.py,76,79
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_66.py,62,82
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_67.py,61,74
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_68.py,72,80
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_69.py,59,81
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_7.py,60,66
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_70.py,68,79
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_71.py,56,76
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_72.py,73,80
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_73.py,76,85
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_74.py,82,86
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_75.py,72,78
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_76.py,64,75
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_77.py,77,83
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_78.py,82,81
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_79.py,73,78
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_8.py,72,78
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_80.py,73,77
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_81.py,73,77
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_82.py,72,78
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_83.py,68,71
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_84.py,70,82
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_85.py,66,83
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_86.py,71,83
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_87.py,79,85
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_88.py,69,81
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_89.py,72,69
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_9.py,69,80
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_90.py,68,80
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_91.py,75,82
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_92.py,78,85
./submissions/task02/auto/submission_0.py,./submissions/task02/auto/submission_93.py,64,72
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_10.py,66,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_11.py,60,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_12.py,92,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_13.py,92,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_14.py,80,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_15.py,90,94
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_16.py,73,83
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_17.py,76,96
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_18.py,88,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_19.py,90,96
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_2.py,79,95
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_20.py,84,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_21.py,78,94
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_22.py,81,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_23.py,85,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_24.py,94,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_25.py,81,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_26.py,86,84
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_27.py,80,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_28.py,86,89
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_29.py,78,80
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_3.py,79,74
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_30.py,94,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_31.py,84,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_32.py,57,94
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_33.py,85,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_34.py,79,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_35.py,89,95
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_36.py,90,96
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_37.py,65,86
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_38.py,85,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_39.py,65,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_4.py,76,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_40.py,87,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_41.py,83,56
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_42.py,71,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_43.py,79,89
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_44.py,83,94
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_45.py,90,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_46.py,96,95
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_47.py,75,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_48.py,75,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_49.py,93,96
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_5.py,84,94
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_50.py,90,95
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_51.py,83,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_52.py,86,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_53.py,75,77
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_54.py,71,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_55.py,93,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_56.py,84,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_57.py,65,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_58.py,56,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_59.py,74,85
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_6.py,73,84
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_60.py,86,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_61.py,76,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_62.py,84,67
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_63.py,69,89
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_64.py,93,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_65.py,91,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_66.py,80,89
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_67.py,90,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_68.py,81,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_69.py,85,95
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_7.py,88,80
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_70.py,73,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_71.py,84,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_72.py,93,86
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_73.py,81,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_74.py,62,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_75.py,86,83
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_76.py,78,83
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_77.py,87,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_78.py,66,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_79.py,91,84
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_8.py,89,86
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_80.py,83,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_81.py,87,86
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_82.py,73,83
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_83.py,78,83
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_84.py,75,87
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_85.py,71,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_86.py,67,90
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_87.py,70,91
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_88.py,63,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_89.py,86,77
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_9.py,91,88
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_90.py,83,93
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_91.py,75,89
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_92.py,77,92
./submissions/task02/auto/submission_1.py,./submissions/task02/auto/submission_93.py,85,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_11.py,59,82
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_12.py,73,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_13.py,89,94
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_14.py,88,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_15.py,77,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_16.py,81,83
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_17.py,79,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_18.py,84,75
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_19.py,79,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_2.py,75,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_20.py,74,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_21.py,75,85
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_22.py,83,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_23.py,80,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_24.py,93,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_25.py,73,93
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_26.py,84,78
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_27.py,72,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_28.py,85,94
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_29.py,82,85
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_3.py,91,73
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_30.py,93,92
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_31.py,89,85
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_32.py,87,93
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_33.py,82,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_34.py,81,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_35.py,74,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_36.py,80,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_37.py,74,79
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_38.py,90,91
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_39.py,85,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_4.py,84,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_40.py,86,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_41.py,78,51
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_42.py,79,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_43.py,84,79
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_44.py,81,94
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_45.py,78,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_46.py,84,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_47.py,93,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_48.py,91,92
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_49.py,94,92
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_5.py,79,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_50.py,65,93
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_51.py,82,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_52.py,76,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_53.py,91,66
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_54.py,79,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_55.py,89,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_56.py,79,85
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_57.py,85,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_58.py,65,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_59.py,85,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_6.py,76,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_60.py,89,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_61.py,86,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_62.py,64,59
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_63.py,88,91
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_64.py,91,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_65.py,85,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_66.py,53,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_67.py,90,83
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_68.py,84,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_69.py,75,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_7.py,90,77
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_70.py,91,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_71.py,72,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_72.py,91,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_73.py,70,93
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_74.py,79,99
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_75.py,91,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_76.py,73,82
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_77.py,84,93
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_78.py,81,87
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_79.py,95,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_8.py,88,84
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_80.py,81,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_81.py,89,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_82.py,86,86
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_83.py,80,77
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_84.py,74,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_85.py,87,92
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_86.py,75,90
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_87.py,80,91
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_88.py,75,91
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_89.py,79,75
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_9.py,85,88
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_90.py,80,85
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_91.py,75,89
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_92.py,91,92
./submissions/task02/auto/submission_10.py,./submissions/task02/auto/submission_93.py,86,82
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_12.py,59,84
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_13.py,78,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_14.py,74,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_15.py,80,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_16.py,60,78
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_17.py,71,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_18.py,75,69
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_19.py,71,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_2.py,63,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_20.py,72,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_21.py,71,90
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_22.py,71,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_23.py,79,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_24.py,65,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_25.py,66,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_26.py,71,83
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_27.py,73,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_28.py,73,83
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_29.py,60,77
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_3.py,78,68
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_30.py,63,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_31.py,67,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_32.py,65,90
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_33.py,59,83
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_34.py,65,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_35.py,54,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_36.py,63,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_37.py,65,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_38.py,79,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_39.py,68,84
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_4.py,70,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_40.py,68,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_41.py,57,35
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_42.py,53,82
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_43.py,56,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_44.py,60,90
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_45.py,78,90
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_46.py,60,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_47.py,64,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_48.py,64,83
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_49.py,72,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_5.py,62,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_50.py,59,89
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_51.py,81,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_52.py,76,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_53.py,67,61
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_54.py,76,81
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_55.py,61,81
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_56.py,69,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_57.py,68,84
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_58.py,67,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_59.py,75,81
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_6.py,73,81
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_60.py,65,82
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_61.py,68,81
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_62.py,61,54
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_63.py,56,84
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_64.py,67,80
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_65.py,68,87
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_66.py,73,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_67.py,68,82
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_68.py,74,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_69.py,56,88
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_7.py,76,80
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_70.py,72,86
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_71.py,62,84
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_72.py,66,79
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_73.py,80,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_74.py,67,85
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_75.py,67,82
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_76.py,61,79
./submissions/task02/auto/submission_11.py,./submissions/task02/auto/submission_77.py,70,88
