PathA,PathB,Similarity,Notebook similarity
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_22.py,97,100
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_23.py,68,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_24.py,89,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_25.py,49,67
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_26.py,90,82
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_27.py,72,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_28.py,66,80
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_29.py,75,84
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_3.py,89,72
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_30.py,89,76
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_31.py,76,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_32.py,61,59
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_33.py,71,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_34.py,89,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_35.py,69,75
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_36.py,89,83
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_37.py,89,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_38.py,90,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_39.py,74,85
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_4.py,88,61
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_40.py,89,75
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_41.py,73,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_42.py,73,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_43.py,59,66
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_44.py,76,64
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_45.py,89,82
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_46.py,88,81
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_47.py,72,88
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_48.py,71,73
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_49.py,74,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_5.py,69,69
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_50.py,89,85
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_51.py,70,74
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_52.py,84,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_53.py,73,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_54.py,56,68
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_55.py,89,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_56.py,70,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_57.py,72,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_58.py,89,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_59.py,72,52
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_6.py,73,99
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_60.py,59,60
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_61.py,67,73
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_62.py,74,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_63.py,71,66
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_64.py,72,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_65.py,64,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_66.py,73,77
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_67.py,71,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_68.py,70,75
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_69.py,72,76
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_7.py,73,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_70.py,70,83
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_71.py,85,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_72.py,73,62
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_73.py,75,74
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_74.py,72,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_75.py,74,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_76.py,87,82
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_77.py,86,76
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_78.py,85,71
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_79.py,70,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_80.py,72,67
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_81.py,89,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_82.py,71,72
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_83.py,73,79
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_84.py,73,78
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_85.py,89,74
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_86.py,88,76
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_87.py,89,83
./submissions/task05/auto/submission_1.py,./submissions/task05/auto/submission_9.py,72,71
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_11.py,96,96
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_12.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_13.py,94,77
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_14.py,97,87
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_15.py,96,82
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_16.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_17.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_18.py,97,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_19.py,79,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_2.py,97,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_20.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_21.py,98,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_22.py,79,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_23.py,98,87
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_24.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_25.py,89,78
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_26.py,99,99
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_27.py,99,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_28.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_29.py,98,92
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_3.py,97,82
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_30.py,98,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_31.py,94,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_32.py,79,67
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_33.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_34.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_35.py,97,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_36.py,96,97
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_37.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_38.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_39.py,96,93
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_4.py,98,70
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_40.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_41.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_42.py,96,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_43.py,76,75
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_44.py,98,78
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_45.py,100,100
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_46.py,97,98
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_47.py,96,91
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_48.py,92,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_49.py,95,81
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_5.py,92,76
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_50.py,98,96
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_51.py,95,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_52.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_53.py,96,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_54.py,77,72
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_55.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_56.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_57.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_58.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_59.py,97,62
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_6.py,88,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_60.py,82,73
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_61.py,93,78
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_62.py,97,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_63.py,82,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_64.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_65.py,95,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_66.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_67.py,96,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_68.py,96,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_69.py,97,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_7.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_70.py,97,96
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_71.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_72.py,97,76
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_73.py,96,82
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_74.py,98,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_75.py,96,84
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_76.py,96,94
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_77.py,94,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_78.py,95,78
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_79.py,96,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_80.py,84,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_81.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_82.py,97,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_83.py,95,83
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_84.py,98,87
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_85.py,98,85
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_86.py,97,86
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_87.py,96,96
./submissions/task05/auto/submission_10.py,./submissions/task05/auto/submission_9.py,97,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_12.py,93,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_13.py,90,76
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_14.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_15.py,93,75
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_16.py,94,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_17.py,95,85
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_18.py,94,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_19.py,80,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_2.py,97,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_20.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_21.py,95,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_22.py,80,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_23.py,95,81
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_24.py,94,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_25.py,83,73
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_26.py,97,96
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_27.py,95,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_28.py,95,85
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_29.py,95,86
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_3.py,95,76
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_30.py,94,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_31.py,95,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_32.py,78,63
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_33.py,94,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_34.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_35.py,95,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_36.py,96,97
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_37.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_38.py,95,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_39.py,94,86
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_4.py,95,66
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_40.py,94,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_41.py,95,81
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_42.py,93,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_43.py,76,76
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_44.py,94,76
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_45.py,96,96
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_46.py,95,95
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_47.py,95,86
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_48.py,96,89
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_49.py,95,81
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_5.py,91,70
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_50.py,95,90
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_51.py,92,77
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_52.py,95,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_53.py,95,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_54.py,76,72
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_55.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_56.py,95,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_57.py,94,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_58.py,94,82
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_59.py,94,56
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_6.py,89,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_60.py,79,70
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_61.py,90,72
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_62.py,94,82
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_63.py,80,81
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_64.py,95,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_65.py,94,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_66.py,94,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_67.py,95,83
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_68.py,93,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_69.py,94,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_7.py,96,81
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_70.py,95,94
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_71.py,94,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_72.py,95,72
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_73.py,95,77
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_74.py,95,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_75.py,95,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_76.py,93,88
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_77.py,92,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_78.py,94,77
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_79.py,97,87
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_80.py,79,80
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_81.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_82.py,94,79
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_83.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_84.py,94,84
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_85.py,94,78
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_86.py,94,82
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_87.py,96,97
./submissions/task05/auto/submission_11.py,./submissions/task05/auto/submission_9.py,94,78
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_13.py,90,54
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_14.py,96,90
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_15.py,96,92
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_16.py,84,86
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_17.py,85,96
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_18.py,96,88
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_19.py,40,80
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_2.py,95,90
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_20.py,84,94
./submissions/task05/auto/submission_12.py,./submissions/task05/auto/submission_21.py,97,89
