PathA,PathB,Similarity,Notebook similarity
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_44.py,89,79
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_45.py,87,68
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_46.py,71,35
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_47.py,75,63
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_48.py,89,73
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_49.py,86,78
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_5.py,88,78
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_50.py,87,76
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_51.py,87,70
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_52.py,89,36
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_53.py,87,77
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_54.py,84,55
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_55.py,86,69
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_56.py,88,72
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_57.py,87,73
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_58.py,86,75
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_59.py,87,71
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_6.py,88,73
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_60.py,87,74
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_61.py,88,71
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_62.py,82,74
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_63.py,76,79
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_64.py,86,80
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_65.py,78,70
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_66.py,88,50
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_67.py,83,72
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_68.py,86,67
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_69.py,85,69
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_7.py,90,70
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_70.py,72,72
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_71.py,88,72
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_72.py,91,78
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_73.py,89,70
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_74.py,88,69
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_75.py,83,67
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_76.py,74,80
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_77.py,86,82
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_78.py,86,73
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_79.py,89,76
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_80.py,87,72
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_81.py,84,74
./submissions/task06/auto/submission_1.py,./submissions/task06/auto/submission_9.py,86,67
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_11.py,84,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_12.py,89,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_13.py,91,86
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_14.py,78,72
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_15.py,88,77
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_16.py,89,83
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_17.py,85,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_18.py,69,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_19.py,89,83
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_2.py,87,67
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_20.py,85,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_21.py,89,82
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_22.py,85,77
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_23.py,89,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_24.py,88,71
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_25.py,87,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_26.py,87,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_27.py,89,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_28.py,71,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_29.py,88,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_3.py,85,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_30.py,90,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_31.py,92,83
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_32.py,90,85
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_33.py,88,75
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_34.py,87,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_35.py,88,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_36.py,91,71
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_37.py,90,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_38.py,89,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_39.py,90,82
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_4.py,67,65
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_40.py,69,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_41.py,71,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_42.py,85,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_43.py,87,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_44.py,88,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_45.py,88,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_46.py,70,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_47.py,77,70
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_48.py,71,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_49.py,85,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_5.py,87,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_50.py,85,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_51.py,89,75
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_52.py,87,77
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_53.py,88,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_54.py,83,55
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_55.py,83,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_56.py,89,77
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_57.py,89,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_58.py,85,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_59.py,88,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_6.py,88,84
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_60.py,90,82
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_61.py,88,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_62.py,81,75
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_63.py,88,82
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_64.py,85,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_65.py,77,74
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_66.py,91,84
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_67.py,83,75
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_68.py,68,70
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_69.py,86,78
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_7.py,92,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_70.py,85,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_71.py,90,83
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_72.py,89,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_73.py,91,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_74.py,92,79
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_75.py,88,54
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_76.py,88,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_77.py,86,81
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_78.py,69,74
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_79.py,88,82
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_80.py,86,76
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_81.py,88,80
./submissions/task06/auto/submission_10.py,./submissions/task06/auto/submission_9.py,89,82
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_12.py,83,64
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_13.py,40,82
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_14.py,69,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_15.py,76,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_16.py,83,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_17.py,84,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_18.py,83,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_19.py,85,78
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_2.py,83,62
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_20.py,83,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_21.py,84,78
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_22.py,83,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_23.py,84,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_24.py,84,67
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_25.py,86,80
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_26.py,81,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_27.py,86,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_28.py,87,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_29.py,87,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_3.py,84,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_30.py,73,70
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_31.py,82,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_32.py,84,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_33.py,84,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_34.py,87,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_35.py,88,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_36.py,82,55
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_37.py,65,74
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_38.py,87,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_39.py,86,71
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_4.py,81,65
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_40.py,86,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_41.py,87,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_42.py,84,77
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_43.py,82,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_44.py,87,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_45.py,85,70
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_46.py,84,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_47.py,74,64
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_48.py,85,72
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_49.py,84,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_5.py,87,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_50.py,72,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_51.py,85,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_52.py,88,71
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_53.py,84,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_54.py,73,52
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_55.py,83,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_56.py,88,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_57.py,86,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_58.py,40,78
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_59.py,75,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_6.py,87,80
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_60.py,83,77
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_61.py,87,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_62.py,80,67
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_63.py,86,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_64.py,84,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_65.py,65,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_66.py,75,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_67.py,82,66
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_68.py,84,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_69.py,85,69
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_7.py,86,68
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_70.py,85,76
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_71.py,84,74
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_72.py,87,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_73.py,87,71
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_74.py,86,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_75.py,81,46
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_76.py,81,75
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_77.py,88,81
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_78.py,83,66
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_79.py,84,74
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_80.py,66,74
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_81.py,81,73
./submissions/task06/auto/submission_11.py,./submissions/task06/auto/submission_9.py,84,69
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_13.py,88,82
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_14.py,75,64
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_15.py,87,80
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_16.py,86,74
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_17.py,88,85
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_18.py,85,84
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_19.py,71,76
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_2.py,86,68
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_20.py,83,72
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_21.py,88,79
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_22.py,87,81
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_23.py,70,80
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_24.py,84,79
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_25.py,85,72
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_26.py,87,77
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_27.py,87,85
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_28.py,88,82
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_29.py,85,81
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_3.py,89,85
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_30.py,86,81
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_31.py,89,79
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_32.py,88,76
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_33.py,87,80
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_34.py,86,84
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_35.py,88,82
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_36.py,85,66
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_37.py,65,76
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_38.py,87,81
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_39.py,88,84
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_4.py,67,71
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_40.py,87,82
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_41.py,86,77
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_42.py,85,73
./submissions/task06/auto/submission_12.py,./submissions/task06/auto/submission_43.py,82,70
